Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com
201600002945,16,9,15,1515,1,2,6,1,3,282
201600002946,16,1,13,1445,1,1,1,1,7,275
201600002947,16,3,7,1745,1,1,1,1,1,55
201600002948,16,5,11,1045,1,2,1,1,6,80
201600002949,16,5,22,1145,1,1,1,2,1,145
201600002950,16,7,31,200,5,2,1,1,6,49
201600002951,16,9,8,1845,1,1,1,1,6,82
201600002952,16,9,26,815,1,1,1,1,6,282
201600002953,16,4,4,1215,1,1,2,1,3,137
201600002954,16,5,17,1530,1,1,1,1,3,158
201600002955,16,7,7,1800,1,1,1,1,1,267
201600002956,16,7,21,1900,1,1,1,1,3,51
201600002957,16,9,12,930,1,1,2,1,3,161
201600002958,16,1,1,530,2,1,1,5,6,69
201600002959,16,4,2,1415,1,2,1,1,6,293
201600002960,16,4,3,1000,1,2,3,1,1,145
201600002961,16,11,26,1545,1,2,6,1,7,209
201600002962,16,4,26,1900,1,1,3,1,5,40
201600002963,16,5,1,2345,3,1,1,1,6,69
201600002964,16,5,18,1915,1,2,9,1,1,225
201600002965,16,5,20,1245,1,2,1,1,1,16
201600002966,16,2,25,1915,3,1,3,2,1,4
201600002967,16,7,7,30,3,1,1,1,6,125
201600002968,16,8,20,800,1,1,1,2,6,140
201600002969,16,10,21,1400,1,1,1,1,7,154
201600002970,16,11,9,900,1,1,1,2,7,38
201600002971,16,11,21,1000,1,1,3,2,3,4
201600002972,16,12,10,1145,1,1,1,1,1,190
201600002973,16,12,14,815,2,1,1,9,7,213
201600002974,16,3,27,1115,1,1,3,1,1,138
201600002975,16,4,9,1815,1,1,1,1,5,75
201600002976,16,6,11,1200,1,2,1,1,2,138
201600002977,16,6,28,715,1,1,1,1,1,269
201600002978,16,6,28,1700,1,1,1,1,1,269
201600002979,16,7,5,1745,1,1,1,1,3,269
201600002980,16,7,22,1745,1,1,1,1,1,274
201600002981,16,8,31,945,1,1,2,1,3,234
201600002982,16,11,5,1915,3,1,1,8,7,273
201600002983,16,11,23,1445,1,1,1,2,1,305
201600002984,16,12,12,1515,1,1,1,1,7,51
201600002985,16,1,28,645,5,2,1,1,2,157
201600002986,16,1,30,1700,1,1,1,1,1,326
201600002987,16,2,3,1645,1,1,9,1,3,326
201600002988,16,2,8,1900,5,2,1,2,2,157
201600002989,16,2,9,1745,1,2,1,2,2,157
201600002990,16,2,16,1800,2,1,1,1,1,326
201600002991,16,3,11,2020,3,1,1,1,1,157
201600002992,16,4,23,1100,1,1,1,1,3,157
201600002993,16,5,23,745,1,1,1,1,2,157
201600002994,16,6,4,1945,1,1,1,1,6,157
201600002995,16,7,7,845,1,1,1,1,6,157
201600002996,16,7,27,1000,1,1,4,1,3,326
201600002997,16,8,7,1500,1,2,2,1,2,157
201600002998,16,9,13,800,1,1,6,1,3,157
201600002999,16,9,25,1630,1,1,1,2,7,24
201600003000,16,10,13,1515,1,1,1,1,7,157
201600003001,16,10,21,300,5,1,6,5,7,157
201600003002,16,10,30,645,3,2,1,5,1,326
201600003003,16,11,24,730,5,2,1,2,6,157
201600003004,16,11,23,1930,3,1,1,3,7,88
201600003005,16,12,1,1930,3,1,1,1,3,263
201600003006,16,12,7,1505,1,1,2,7,3,28
201600003007,16,12,19,1530,1,1,1,1,1,157
201600003008,16,3,27,2015,2,2,3,1,3,168
201600003009,16,7,23,1130,1,1,1,1,3,204
201600003010,16,9,30,1515,1,1,3,1,2,147
201600003011,16,10,4,1100,1,2,2,1,6,168
201600003012,16,12,20,1745,2,1,3,1,3,290
201600003013,16,8,8,1315,1,1,1,1,7,244
201600003014,16,9,4,1530,1,1,2,1,3,191
201600003015,16,9,8,1245,1,1,1,1,7,68
201600003016,16,10,27,1630,1,1,2,1,5,257
201600003017,16,1,29,1915,2,1,1,1,7,65
201600003018,16,1,17,1000,1,1,1,1,7,110
201600003019,16,12,14,1830,3,1,1,1,5,325
201600003020,16,12,17,1630,1,2,1,1,6,310
201600003021,16,3,17,930,1,1,1,1,3,52
201600003022,16,8,2,1500,1,1,1,1,1,119
201600003023,16,8,5,1845,1,2,1,1,7,52
201600003024,16,8,12,1845,1,1,2,1,3,320
201600003025,16,10,15,1315,1,1,1,1,6,78
201600003026,16,10,15,1800,1,1,1,1,7,220
201600003027,16,11,28,815,1,1,2,5,1,250
201600003028,16,6,10,845,1,1,1,1,1,175
201600003029,16,6,25,745,1,1,1,1,6,203
201600003030,16,7,1,2245,5,2,1,1,6,315
201600003031,16,7,8,1900,1,1,3,1,5,291
201600003032,16,9,1,1400,1,1,2,1,3,184
201600003033,16,2,27,945,1,2,6,1,6,324
201600003034,16,3,20,100,3,1,1,2,7,152
201600003035,16,6,13,1841,1,1,1,2,6,96
201600003036,16,12,30,2030,3,1,3,1,7,152
201600003037,16,7,22,2100,2,1,1,2,6,70
201600003038,16,8,16,845,1,2,1,7,6,283
201600003039,16,11,8,930,1,1,1,2,7,17
201600003040,16,2,24,1700,1,1,2,8,3,81
201600003041,16,5,27,1615,1,1,2,1,3,81
201600003042,16,7,22,2000,2,1,3,3,5,309
201600003043,16,8,10,1815,1,1,1,1,5,252
201600003044,16,9,9,1200,1,2,6,1,3,252
201600003045,16,10,22,1100,1,1,2,1,3,81
201600003046,16,11,13,1745,2,1,1,8,1,81
201600003047,16,11,18,1200,1,2,1,2,6,252
201600003048,16,11,19,1700,2,1,3,2,3,252
201600003049,16,1,8,1730,1,2,1,1,6,230
201600003050,16,8,19,1630,1,2,2,1,3,230
201600003051,16,9,3,1615,1,1,1,1,1,230
201600003052,16,9,17,1100,1,1,1,2,6,230
201600003053,16,5,22,1615,1,1,1,3,7,230
201600003054,16,11,27,1545,1,1,1,1,3,478
201600003055,16,12,30,2045,3,1,1,5,5,230
201600003056,16,6,9,1515,1,1,1,1,6,405
201600003057,16,3,23,1745,1,2,1,1,1,511
201600003058,16,12,14,1600,1,1,6,7,2,60
201600003059,16,2,15,1930,5,1,1,1,6,405
201600003060,16,4,29,900,1,2,1,1,1,343
201600003061,16,7,4,1100,1,1,1,1,7,227
201600003062,16,9,18,600,3,1,1,1,1,216
201600003063,16,9,30,1715,1,2,1,1,3,472
201600003064,16,10,25,1800,1,2,1,1,3,419
201600003065,16,10,29,800,3,2,1,1,2,59
201600003066,16,12,10,1715,2,1,1,1,6,238
201600003067,16,1,15,2045,3,1,1,8,6,302
201600003068,16,1,22,1000,1,2,2,2,3,138
201600003069,16,3,21,1345,1,1,1,1,6,498
201600003070,16,5,12,1230,1,1,1,1,6,23
201600003071,16,6,27,1000,1,1,1,1,3,302
201600003072,16,8,5,915,1,1,1,1,6,453
201600003073,16,8,31,1130,1,1,1,1,1,270
201600003074,16,9,22,1030,1,2,1,1,3,339
201600003075,16,12,5,815,1,1,1,1,3,453
201600003076,16,12,8,1515,1,1,1,1,6,109
201600003077,16,1,3,445,3,1,1,1,6,180
201600003078,16,1,24,615,3,1,1,2,6,374
201600003079,16,4,16,1100,1,1,1,1,5,234
201600003080,16,4,22,1945,1,1,1,1,7,70
201600003081,16,6,21,730,2,1,1,1,3,560
201600003082,16,9,13,1000,1,1,1,1,1,523
201600003083,16,9,23,1800,1,1,1,1,2,415
201600003084,16,9,24,1845,1,1,1,1,6,180
201600003085,16,11,2,1430,1,1,1,1,6,70
201600003086,16,11,5,1500,1,2,9,1,6,63
201600003087,16,2,28,1045,1,1,1,8,3,407
201600003088,16,6,30,1800,1,1,1,1,1,407
201600003089,16,10,18,1530,1,1,1,1,3,100
201600003090,16,1,8,1900,3,1,1,2,5,161
201600003091,16,6,14,1215,1,1,1,1,1,256
201600003092,16,8,9,1430,1,1,1,1,3,250
201600003093,16,8,26,1630,1,1,1,1,1,256
201600003094,16,8,28,1900,1,2,1,1,3,476
201600003095,16,2,14,1215,1,1,1,6,1,527
201600003096,16,2,24,845,1,2,1,1,3,65
201600003097,16,2,28,330,5,1,2,2,3,65
201600003098,16,4,6,1700,1,1,1,1,6,495
201600003099,16,5,4,945,1,1,1,1,3,504
201600003100,16,8,20,1730,1,2,1,1,3,9
201600003101,16,9,2,1745,1,1,1,1,3,495
201600003102,16,9,13,1715,1,1,1,3,5,9
201600003103,16,10,8,1600,1,1,1,1,1,9
201600003104,16,12,7,1030,1,1,1,1,1,504
201600003105,16,12,18,1445,1,2,1,1,3,495
201600003106,16,2,6,1430,1,2,1,1,6,558
201600003107,16,3,14,1915,2,2,1,1,3,255
201600003108,16,4,23,2345,3,2,1,1,1,38
201600003109,16,5,13,600,3,1,1,2,2,547
201600003110,16,6,5,1130,1,2,1,1,1,213
201600003111,16,6,12,630,1,1,1,1,6,38
201600003112,16,6,21,900,1,2,1,7,3,547
201600003113,16,6,25,1700,1,1,1,1,1,100
201600003114,16,9,6,200,5,2,1,1,7,213
201600003115,16,9,29,1215,1,1,1,1,1,279
201600003116,16,10,23,1445,1,1,1,1,7,317
201600003117,16,10,29,1215,1,1,1,1,3,547
201600003118,16,11,8,1630,1,1,1,2,1,547
201600003119,16,12,19,1800,5,2,6,2,3,527
201600003120,16,12,28,1615,1,2,3,1,3,160
201600003121,16,5,22,2030,1,1,1,3,6,303
201600003122,16,7,16,2045,1,2,1,1,6,371
201600003123,16,2,10,1315,1,1,1,3,7,538
201600003124,16,2,13,1230,1,2,1,7,3,297
201600003125,16,8,26,1630,1,1,1,1,3,477
201600003126,16,9,17,1130,1,1,1,2,3,66
201600003127,16,10,27,730,5,2,1,1,6,477
201600003128,16,11,20,1245,1,2,1,1,6,66
201600003129,16,2,2,1215,1,1,1,8,1,436
201600003130,16,3,17,900,1,1,1,1,1,368
201600003131,16,3,26,1230,1,1,1,1,5,493
201600003132,16,4,13,2115,3,1,1,1,1,285
201600003133,16,7,21,1600,1,1,1,1,7,425
201600003134,16,7,29,1845,1,1,1,1,7,51
201600003135,16,8,6,1030,1,2,1,1,2,436
201600003136,16,12,30,1030,1,1,1,1,7,539
201600003137,16,5,20,1915,1,2,1,1,3,422
201600003138,16,6,8,1615,1,2,1,1,3,64
201600003139,16,7,17,915,1,1,1,1,5,409
201600003140,16,8,27,2200,2,2,1,1,6,422
201600003141,16,10,2,1130,1,1,1,1,6,422
201600003142,16,12,15,1615,1,2,1,1,6,252
201600003143,16,7,3,1615,1,1,1,1,7,136
201600003144,16,12,21,1700,1,1,1,1,6,136
201600003145,16,6,12,1730,1,1,1,1,5,320
201600003146,16,8,5,2300,3,1,1,1,7,529
201600003147,16,2,8,1245,1,1,1,1,6,312
201600003148,16,4,18,1645,1,1,1,1,6,135
201600003149,16,7,1,15,5,2,1,1,7,430
201600003150,16,8,12,1530,1,2,1,1,1,286
201600003151,16,8,23,1115,1,2,1,1,6,430
201600003152,16,12,5,1715,2,2,1,1,2,430
201600003153,16,2,3,1215,1,1,1,2,3,83
201600003154,16,8,28,130,3,1,1,1,6,96
201600003155,16,4,14,1815,1,2,9,2,3,62
201600003156,16,5,22,230,3,1,1,8,6,222
201600003157,16,9,2,1230,1,2,1,1,2,62
201600003158,16,9,14,2200,5,2,1,2,6,115
201600003159,16,12,27,1515,1,1,1,1,3,222
201600003160,16,3,16,800,1,1,1,1,1,45
201600003161,16,7,20,845,1,1,1,8,5,53
201600003162,16,10,30,2030,3,1,1,1,7,89
201600003163,16,11,17,1330,1,1,1,2,7,160
201600003164,16,11,28,1445,1,1,1,1,6,30
201600003165,16,12,9,1845,5,2,6,1,3,177
201600003166,16,12,14,1815,3,2,1,1,3,281
201600003167,16,2,23,745,1,1,1,2,6,94
201600003168,16,3,6,1030,1,2,1,1,3,290
201600003169,16,3,27,900,1,1,1,1,6,105
201600003170,16,4,15,715,2,1,1,8,6,103
201600003171,16,5,16,2030,1,2,1,1,6,290
201600003172,16,6,20,1015,1,1,1,1,6,10
201600003173,16,7,7,1800,1,2,1,1,2,38
201600003174,16,7,21,645,1,1,1,1,1,263
201600003175,16,9,12,745,1,1,1,1,1,248
201600003176,16,6,6,1630,1,2,1,1,7,293
201600003177,16,6,29,945,1,1,1,1,3,278
201600003178,16,8,4,2345,3,2,1,1,6,244
201600003179,16,12,24,115,4,2,9,2,6,39
201600003180,16,12,30,1115,2,1,1,9,7,50
201600003181,16,2,27,1630,1,1,1,1,6,297
201600003182,16,4,7,1730,1,1,1,1,4,100
201600003183,16,8,17,2000,1,2,1,1,1,142
201600003184,16,9,4,645,2,2,1,1,1,17
201600003185,16,4,29,1800,1,2,2,1,1,174
201600003186,16,5,4,1515,1,1,2,1,3,197
201600003187,16,6,21,2300,3,1,1,1,7,137
201600003188,16,7,9,1845,1,2,1,7,5,196
201600003189,16,8,24,1400,1,1,1,1,7,18
201600003190,16,9,3,115,4,2,1,1,6,137
201600003191,16,10,27,1545,1,1,1,1,6,44
201600003192,16,10,3,1515,1,1,1,1,7,90
201600003193,16,11,6,315,3,1,1,9,7,229
201600003194,16,11,20,1330,1,1,1,8,7,137
201600003195,16,7,21,1900,1,1,1,1,7,258
201600003196,16,7,25,1845,1,2,1,1,3,174
201600003197,16,8,1,1045,1,1,1,1,3,258
201600003198,16,7,20,1215,1,1,9,9,3,111
201600003199,16,7,25,1000,1,1,1,1,1,186
201600003200,16,8,21,2245,3,1,1,1,3,130
201600003201,16,9,26,1715,1,1,1,1,2,92
201600003202,16,4,9,1400,1,1,1,2,1,288
201600003203,16,6,26,1900,1,1,1,1,4,245
201600003204,16,11,6,1845,5,2,1,1,6,207
201600003205,16,11,17,1015,1,1,1,9,2,14
201600003206,16,11,26,1900,3,1,1,1,6,14
201600003207,16,6,24,1715,1,1,1,1,7,85
201600003208,16,12,16,2345,3,2,1,5,6,75
201600003209,16,7,7,1645,1,1,1,1,7,289
201600003210,16,2,6,1545,1,1,1,1,7,190
201600003211,16,3,2,1430,1,1,1,1,6,191
201600003212,16,6,18,1830,1,1,3,1,3,262
201600003213,16,4,14,1830,1,1,1,1,7,120
201600003214,16,5,17,1945,1,1,1,1,5,140
201600003215,16,10,28,2115,3,1,1,1,6,118
201600003216,16,2,10,2130,3,1,1,1,4,226
201600003217,16,5,4,1800,1,1,1,1,6,187
201600003218,16,5,23,930,1,1,1,1,3,31
201600003219,16,7,2,1945,1,1,1,1,3,70
201600003220,16,7,13,1200,1,1,1,1,1,226
201600003221,16,9,13,1630,1,1,1,1,6,114
201600003222,16,9,30,1630,1,1,1,2,3,70
201600003223,16,10,12,1530,1,1,1,8,1,198
201600003224,16,10,19,1345,1,2,1,1,3,226
201600003225,16,11,8,1830,3,1,1,1,2,256
201600003226,16,1,16,1445,1,1,1,1,1,55
201600003227,16,1,17,200,3,2,1,1,3,78
201600003228,16,6,23,1345,1,2,3,1,3,237
201600003229,16,7,3,1930,2,1,1,1,7,61
201600003230,16,9,18,1545,1,1,2,1,3,104
201600003231,16,9,28,1145,1,1,1,1,3,78
201600003232,16,11,26,515,3,1,1,5,6,29
201600003233,16,12,15,1745,3,1,1,1,7,61
201600003234,16,1,2,1430,1,2,1,2,1,289
201600003235,16,8,6,1100,1,1,1,1,6,200
201600003236,16,4,11,915,1,1,1,2,7,15
201600003237,16,3,27,1830,1,1,1,1,7,107
201600003238,16,7,5,1815,1,1,1,1,1,191
201600003239,16,7,13,2330,3,1,1,1,6,120
201600003240,16,9,24,1500,1,1,1,1,6,118
201600003241,16,11,19,1945,3,1,1,1,6,98
201600003242,16,11,24,700,3,1,1,2,6,120
201600003243,16,4,3,2215,3,1,1,2,7,26
201600003244,16,9,21,2215,3,1,3,1,7,78
201600003245,16,11,10,2000,3,1,1,2,6,78
201600003246,16,12,2,1400,1,1,4,1,7,78
201600003247,16,2,21,1830,2,1,1,9,7,119
201600003248,16,3,19,1200,1,1,1,1,3,120
201600003249,16,4,25,2330,3,1,1,1,6,143
201600003250,16,5,15,615,1,1,1,1,6,175
201600003251,16,7,29,600,2,1,1,1,1,119
201600003252,16,9,16,1600,1,1,1,2,7,120
201600003253,16,9,23,1600,1,1,1,1,7,420
201600003254,16,10,7,2345,3,1,1,1,6,236
201600003255,16,10,18,1830,2,2,1,1,3,46
201600003256,16,2,28,2015,3,1,1,1,6,347
201600003257,16,4,26,1900,1,2,2,1,3,73
201600003258,16,5,11,1140,1,1,2,1,3,4
201600003259,16,5,26,1100,1,2,1,1,6,20
201600003260,16,5,29,1530,1,1,1,1,6,34
201600003261,16,6,9,2330,3,1,1,1,2,130
201600003262,16,6,15,1430,1,1,1,1,6,347
201600003263,16,7,21,1945,1,1,2,1,3,362
201600003264,16,9,26,915,1,1,1,1,1,230
201600003265,16,12,7,2115,3,1,1,1,7,328
201600003266,16,9,22,1400,1,2,1,1,2,97
201600003267,16,10,31,1750,2,2,2,1,2,58
201600003268,16,3,21,1200,1,1,1,1,4,53
201600003269,16,7,1,1630,1,1,1,1,4,28
201600003270,16,8,8,245,3,1,1,1,6,28
201600003271,16,9,28,1215,1,1,2,1,3,303
201600003272,16,10,26,845,1,1,1,5,6,66
201600003273,16,4,15,730,2,2,8,2,2,202
201600003274,16,12,6,745,2,1,1,1,4,150
201600003275,16,1,27,1545,1,1,1,1,1,131
201600003276,16,2,14,630,3,1,1,3,1,106
201600003277,16,6,11,715,1,2,1,1,6,70
201600003278,16,6,28,2245,3,1,1,1,6,363
201600003279,16,8,4,1215,1,1,1,2,6,270
201600003280,16,9,23,1415,1,1,1,1,6,65
201600003281,16,10,22,1145,1,2,1,1,6,376
201600003282,16,11,14,1715,2,1,1,5,1,70
201600003283,16,11,19,1700,2,1,1,1,6,181
201600003284,16,12,3,2145,3,1,1,1,6,7
201600003285,16,1,10,830,2,2,1,3,6,245
201600003286,16,1,28,800,2,1,1,8,6,183
201600003287,16,2,29,1100,1,2,2,1,3,85
201600003288,16,5,27,1800,1,1,2,1,3,192
201600003289,16,7,19,1700,1,1,1,7,1,308
201600003290,16,8,3,1845,1,1,1,1,1,245
201600003291,16,9,24,1030,1,2,1,1,1,245
201600003292,16,12,6,1815,3,1,1,1,6,245
201600003293,16,12,13,1730,2,2,3,1,3,192
201600003294,16,2,6,1430,1,2,1,1,6,292
201600003295,16,2,24,1200,1,1,1,1,1,104
201600003296,16,4,21,1500,1,1,1,1,2,400
201600003297,16,9,5,1035,1,1,1,1,6,292
201600003298,16,5,20,500,3,1,6,1,6,138
201600003299,16,12,10,315,3,1,1,1,5,163
201600003300,16,12,18,1100,1,1,1,1,6,187
201600003301,16,4,19,1715,1,2,1,1,1,393
201600003302,16,12,19,1545,1,1,1,1,6,296
201600003303,16,3,20,945,1,1,2,2,3,280
201600003304,16,5,31,845,1,1,2,2,1,425
201600003305,16,7,1,2115,2,1,1,1,6,250
201600003306,16,9,2,1930,3,1,1,1,1,55
201600003307,16,9,21,1030,1,1,2,1,3,379
201600003308,16,9,25,1815,1,2,1,1,6,93
201600003309,16,9,23,1600,1,1,3,1,2,421
201600003310,16,11,24,1800,3,1,1,1,7,379
201600003311,16,8,18,1545,1,1,1,1,6,409
201600003312,16,5,12,1545,1,2,1,1,3,10
201600003313,16,7,12,1900,1,1,1,1,1,109
201600003314,16,5,27,1945,1,2,3,1,1,59
201600003315,16,1,2,2045,3,1,1,3,1,218
201600003316,16,1,27,330,3,1,1,2,2,466
201600003317,16,2,22,1530,1,1,1,1,6,349
201600003318,16,3,5,1130,1,1,1,1,2,322
201600003319,16,3,19,45,3,1,1,1,6,303
201600003320,16,3,18,2115,3,1,1,1,6,132
201600003321,16,6,19,845,1,1,1,1,1,91
201600003322,16,7,29,1645,1,1,1,1,6,8
201600003323,16,11,26,1645,1,1,1,7,2,349
201600003324,16,1,23,1145,1,1,1,1,1,360
201600003325,16,2,8,1145,1,1,1,1,2,121
201600003326,16,5,5,1730,1,2,1,1,4,297
201600003327,16,5,27,1630,1,1,1,1,6,19
201600003328,16,7,9,945,1,1,2,1,3,51
201600003329,16,7,21,1730,1,2,6,1,3,51
201600003330,16,8,23,415,2,1,1,1,6,121
201600003331,16,8,30,645,2,2,1,1,1,297
201600003332,16,8,28,1745,1,1,1,1,1,121
201600003333,16,10,28,1415,1,2,6,1,3,369
201600003334,16,11,2,1745,1,1,3,1,3,297
201600003335,16,11,30,1130,1,2,1,1,6,161
201600003336,16,1,10,1815,3,1,1,3,6,454
201600003337,16,2,29,1745,1,1,1,1,7,270
201600003338,16,4,21,330,4,1,1,1,6,316
201600003339,16,4,24,1945,1,2,1,2,1,197
201600003340,16,7,15,1200,1,1,1,1,7,468
201600003341,16,7,26,1445,1,2,1,1,3,197
201600003342,16,11,3,1115,1,2,1,1,6,197
201600003343,16,12,28,1700,1,1,1,1,2,339
201600003344,16,1,13,1845,3,1,1,2,3,187
201600003345,16,1,25,1045,1,1,1,1,1,325
201600003346,16,2,9,1430,1,1,1,1,7,317
201600003347,16,9,27,1015,1,1,2,1,1,111
201600003348,16,12,22,1730,5,2,2,3,3,331
201600003349,16,6,25,2000,2,1,3,1,3,99
201600003350,16,6,29,2030,1,1,1,1,2,454
201600003351,16,9,5,1630,1,2,1,1,6,240
201600003352,16,9,24,1415,1,1,1,1,1,454
201600003353,16,2,5,1730,1,2,1,1,1,241
201600003354,16,3,11,1245,1,1,1,1,1,365
201600003355,16,4,24,1645,1,1,1,1,6,241
201600003356,16,8,9,1800,1,2,7,1,6,309
201600003357,16,8,10,1000,1,1,2,1,3,77
201600003358,16,8,26,1545,1,1,3,1,3,365
201600003359,16,8,4,1700,1,2,9,2,6,309
201600003360,16,10,8,1930,3,1,2,1,2,365
201600003361,16,1,14,900,1,1,1,2,1,185
201600003362,16,2,10,1630,1,1,1,1,7,219
201600003363,16,3,16,1045,1,1,1,1,1,351
201600003364,16,3,26,1730,1,1,1,1,6,189
201600003365,16,8,6,1515,1,1,1,1,1,58
201600003366,16,8,23,1730,1,1,1,1,5,219
201600003367,16,10,15,915,1,2,1,1,3,219
201600003368,16,11,2,2030,3,2,3,1,3,219
201600003369,16,10,30,1900,3,1,1,1,1,351
201600003370,16,9,25,2115,5,1,6,1,1,140
201600003371,16,3,17,2345,3,1,1,2,6,308
201600003372,16,4,11,2200,3,1,1,1,6,484
201600003373,16,6,10,1530,1,2,2,2,3,308
201600003374,16,7,15,1745,1,1,2,1,3,308
201600003375,16,9,17,1900,1,1,2,1,1,83
201600003376,16,10,30,1900,2,1,1,1,5,429
201600003377,16,2,7,1045,1,1,1,1,1,385
201600003378,16,4,22,1515,1,1,2,1,1,385
201600003379,16,6,22,915,1,1,2,1,3,385
201600003380,16,6,28,2000,1,2,1,1,7,385
201600003381,16,8,7,1730,1,1,1,1,1,486
201600003382,16,8,11,700,2,1,1,1,7,337
201600003383,16,9,1,615,3,1,2,5,1,385
201600003384,16,9,6,1400,1,1,3,1,3,93
201600003385,16,10,29,1030,1,1,1,1,1,385
201600003386,16,1,13,1900,3,2,1,1,6,452
201600003387,16,4,14,2300,5,2,6,2,7,409
201600003388,16,5,1,300,3,1,3,1,3,79
201600003389,16,5,1,1330,1,2,1,1,3,225
201600003390,16,5,14,1830,1,1,1,1,7,311
201600003391,16,5,28,1715,1,1,1,2,6,452
201600003392,16,5,29,1545,1,1,1,1,6,155
201600003393,16,7,19,1200,1,2,2,1,2,21
201600003394,16,8,3,2100,2,2,5,1,3,21
201600003395,16,10,29,1630,1,1,1,1,1,452
201600003396,16,11,30,1545,1,2,1,1,3,64
201600003397,16,12,9,515,3,1,1,1,6,64
201600003398,16,4,7,2215,3,1,1,1,7,320
201600003399,16,4,17,1715,1,1,1,1,6,353
201600003400,16,12,3,1830,3,1,2,1,2,320
201600003401,16,12,17,1815,5,2,1,1,6,216
201600003402,16,12,29,1715,1,1,1,1,7,75
201600003403,16,2,1,1125,1,2,1,2,3,434
201600003404,16,3,18,1415,1,1,1,1,5,338
201600003405,16,5,16,2115,3,1,1,1,7,203
201600003406,16,8,10,130,4,2,1,1,3,340
201600003407,16,8,26,1045,1,1,2,1,3,57
201600003408,16,9,6,2215,3,1,1,1,6,359
201600003409,16,9,9,1815,1,1,9,1,2,394
201600003410,16,10,10,1530,1,2,6,2,6,434
201600003411,16,10,22,215,5,2,1,1,6,434
201600003412,16,1,1,2000,3,1,1,8,1,275
201600003413,16,1,28,830,1,1,1,1,3,336
201600003414,16,2,15,845,1,1,1,7,6,128
201600003415,16,3,14,1215,1,1,1,1,1,164
201600003416,16,3,18,1415,1,1,1,1,2,86
201600003417,16,3,27,700,2,1,1,2,6,415
201600003418,16,4,25,1745,1,1,2,1,3,336
201600003419,16,6,23,100,3,1,2,1,3,191
201600003420,16,6,26,1500,1,1,1,1,1,336
201600003421,16,8,25,1600,1,1,1,1,1,336
201600003422,16,12,7,1715,2,1,2,1,1,86
201600003423,16,12,29,1830,3,1,2,5,5,395
201600003424,16,2,3,1615,1,1,1,1,6,404
201600003425,16,2,3,2045,5,2,1,1,6,15
201600003426,16,2,18,1845,2,1,2,1,3,131
201600003427,16,3,2,1130,1,1,1,2,1,183
201600003428,16,7,24,1930,1,2,1,1,6,230
201600003429,16,8,13,1400,1,1,1,1,7,425
201600003430,16,9,24,2030,5,2,2,1,3,230
201600003431,16,10,7,1800,1,1,2,1,3,469
201600003432,16,11,2,1800,3,1,3,1,3,196
201600003433,16,11,26,1800,5,2,1,1,6,133
201600003434,16,5,21,1600,1,2,1,1,1,418
201600003435,16,6,20,1900,1,1,1,1,7,242
201600003436,16,7,9,1015,1,2,3,1,3,283
201600003437,16,7,12,830,1,1,7,1,6,242
201600003438,16,10,1,1400,1,1,3,1,3,354
201600003439,16,11,3,1100,1,1,8,1,3,283
201600003440,16,1,6,1045,1,1,1,2,3,330
201600003441,16,4,14,1015,1,1,4,1,3,120
201600003442,16,6,10,1200,1,1,1,1,1,330
201600003443,16,6,29,2245,5,2,3,1,6,455
201600003444,16,7,23,1630,1,1,1,1,3,171
201600003445,16,10,16,445,3,1,1,1,6,262
201600003446,16,5,20,1500,1,2,3,1,3,421
201600003447,16,6,14,1730,1,1,1,1,1,228
201600003448,16,7,10,1045,1,1,2,1,3,232
201600003449,16,9,6,330,3,1,9,1,7,393
201600003450,16,9,19,1615,1,2,1,1,6,421
201600003451,16,10,26,815,2,1,1,1,1,307
201600003452,16,12,1,1615,1,2,1,1,6,228
201600003453,16,2,8,715,2,2,1,1,6,347
201600003454,16,3,5,130,5,1,1,2,6,226
201600003455,16,3,20,1300,1,1,1,1,3,465
201600003456,16,4,7,800,1,1,2,1,3,12
201600003457,16,5,14,1715,1,1,1,1,7,277
201600003458,16,5,25,2015,1,1,1,7,1,53
201600003459,16,9,11,845,1,1,1,1,1,347
201600003460,16,9,15,1830,1,1,1,1,3,150
201600003461,16,11,5,1600,1,1,1,1,1,347
201600003462,16,11,12,1515,1,1,1,2,7,459
201600003463,16,12,4,930,1,1,2,1,3,181
201600003464,16,12,11,2000,3,1,1,2,6,436
201600003465,16,3,3,900,1,1,1,1,1,211
201600003466,16,3,13,1430,1,2,1,1,7,383
201600003467,16,12,6,1500,1,1,2,1,3,367
201600003468,16,1,9,1445,1,1,1,1,6,224
201600003469,16,2,18,1500,1,1,2,2,5,147
201600003470,16,7,3,1630,1,1,2,1,3,188
201600003471,16,11,6,1030,1,2,1,1,2,451
201600003472,16,12,10,1145,1,2,1,1,6,70
201600003473,16,12,10,1130,1,2,1,1,6,188
201600003474,16,12,14,1615,1,1,1,1,1,427
201600003475,16,12,8,2000,3,1,1,1,2,22
201600003476,16,10,29,1158,1,1,4,1,3,66
201600003477,16,7,12,1900,1,2,1,1,1,48
201600003478,16,7,12,1915,1,1,4,1,3,316
201600003479,16,8,9,1200,1,2,6,1,6,270
201600003480,16,8,21,345,3,1,1,1,6,302
201600003481,16,9,5,1300,1,1,1,1,5,48
201600003482,16,9,28,2230,5,1,1,1,6,48
201600003483,16,12,18,1805,4,2,1,5,6,48
201600003484,16,1,30,1845,3,1,1,2,2,49
201600003485,16,3,4,330,3,1,1,3,6,49
